DATE	TIME	VOLUME	OPEN	CLOSE	MIN	MAX
08/31/2005	00:00:01	7	12406.5	12423.3	12406.5	12471.1
09/01/2005	00:00:01	4	12423.3	12546	12423.3	12547.6
09/02/2005	00:00:01	6	12546	12549.7	12507	12559.8
09/04/2005	00:00:01	0	12549.7	12549.7	12549.7	12549.7
09/05/2005	00:00:01	2	12549.7	12609.4	12549.7	12609.4
09/06/2005	00:00:01	7	12609.4	12597.9	12597.9	12713.8
09/07/2005	00:00:01	2	12597.9	12630.3	12597.9	12682.8
09/08/2005	00:00:01	7	12630.3	12510	12498.8	12630.3
09/09/2005	00:00:01	5	12510	12674.9	12510	12674.9
09/10/2005	00:00:01	0	12674.9	12674.9	12674.9	12674.9
09/11/2005	00:00:01	0	12674.9	12674.9	12674.9	12674.9
09/12/2005	00:00:01	8	12674.9	12847.1	12674.9	12857
09/13/2005	00:00:01	6	12847.1	12918.7	12847.1	12930.4
09/14/2005	00:00:01	6	12918.7	12847	12844.2	12918.7
09/15/2005	00:00:01	7	12847	12967.9	12817.8	12996.2
09/16/2005	00:00:01	6	12967.9	12896	12872	12992.2
09/17/2005	00:00:01	0	12896	12896	12896	12896
09/18/2005	00:00:01	0	12896	12896	12896	12896
09/19/2005	00:00:01	4	12896	12958.7	12896	12958.7
09/20/2005	00:00:01	5	12958.7	13113	12958.7	13113
09/21/2005	00:00:01	5	13113	13195.3	13113	13211.3
09/22/2005	00:00:01	7	13195.3	13207.4	13128.9	13207.4
09/23/2005	00:00:01	1	13207.4	13159.4	13159.4	13207.4
09/24/2005	00:00:01	0	13159.4	13159.4	13159.4	13159.4
09/25/2005	00:00:01	0	13159.4	13159.4	13159.4	13159.4
09/26/2005	00:00:01	5	13159.4	13325.3	13159.4	13325.3
09/27/2005	00:00:01	5	13325.3	13309.9	13283.8	13355.3
09/28/2005	00:00:01	5	13309.9	13506	13309.9	13506
09/29/2005	00:00:01	5	13506	13546.6	13435.9	13546.6
09/30/2005	00:00:01	5	13546.6	13643.3	13546.6	13668
10/01/2005	00:00:01	0	13643.3	13643.3	13643.3	13643.3
10/02/2005	00:00:01	0	13643.3	13643.3	13643.3	13643.3
10/03/2005	00:00:01	4	13643.3	13503.9	13500.3	13643.3
10/04/2005	00:00:01	5	13503.9	13660.5	13503.9	13660.5
10/05/2005	00:00:01	5	13660.5	13687.4	13660.5	13798.9
10/06/2005	00:00:01	5	13687.4	13393.8	13393.8	13689.9
10/07/2005	00:00:01	5	13393.8	13308.7	13273.9	13393.8
10/08/2005	00:00:01	0	13308.7	13308.7	11533.8	13308.7
10/09/2005	00:00:01	0	13308.7	13308.7	13308.7	13308.7
10/10/2005	00:00:01	2	13308.7	13227.7	13227.7	13308.7
10/11/2005	00:00:01	5	13227.7	13364.4	13227.7	13364.4
10/12/2005	00:00:01	5	13364.4	13558	13364.4	13627.4
10/13/2005	00:00:01	10	13558	13360.8	13289.4	13558
10/14/2005	00:00:01	5	13360.8	13407.3	13360.8	13470.1
10/16/2005	00:00:01	0	13407.3	13407.3	13407.3	13407.3
10/17/2005	00:00:01	5	13407.3	13397	13397	13473.4
10/18/2005	00:00:01	5	13397	13356	13356	13400.3
10/19/2005	00:00:01	5	13356	13110.3	13110.3	13356
10/20/2005	00:00:01	5	13110.3	13210.3	13110.3	13241.3
10/21/2005	00:00:01	7	13210.3	13165.8	13103.2	13210.3
10/22/2005	00:00:01	0	13165.8	13165.8	13165.8	13165.8
10/23/2005	00:00:01	0	13165.8	13165.8	13165.8	13165.8
10/24/2005	00:00:01	5	13165.8	13120.4	13120.4	13200
10/25/2005	00:00:01	6	13120.4	13205.3	13043.8	13314.7
10/26/2005	00:00:01	4	13205.3	13373.3	13205.3	13373.3
10/27/2005	00:00:01	6	13373.3	13487.2	13373.3	13488.5
10/28/2005	00:00:01	5	13487.2	13338.7	13305.6	13487.2
10/29/2005	00:00:01	0	13338.7	13338.7	13338.7	13338.7
10/30/2005	00:00:01	0	13338.7	13338.7	13338.7	13338.7
10/31/2005	00:00:01	6	13338.7	13596.3	13338.7	13596.3
11/01/2005	00:00:01	4	13596.3	13765.3	13577.3	13765.3
11/02/2005	00:00:01	4	13765.3	13813.5	13765.3	13873
11/03/2005	00:00:01	1	13813.5	13878.7	13813.5	13878.7
11/04/2005	00:00:01	7	13878.7	14041.6	13839	14097.8
11/05/2005	00:00:01	0	14041.6	14041.6	14041.6	14041.6
11/06/2005	00:00:01	0	14041.6	14041.6	14041.6	14041.6
11/07/2005	00:00:01	5	14041.6	14010.9	13991.1	14076
11/08/2005	00:00:01	5	14010.9	14054.5	14010.9	14061.6
11/09/2005	00:00:01	4	14054.5	14081.4	14036.7	14086.5
11/10/2005	00:00:01	4	14081.4	14016.2	14016.2	14104.2
11/11/2005	00:00:01	5	14016.2	14147.1	14016.2	14170.3
11/12/2005	00:00:01	0	14147.1	14147.1	14147.1	14147.1
11/13/2005	00:00:01	0	14147.1	14147.1	14147.1	14147.1
11/14/2005	00:00:01	8	14147.1	14166.6	14132.7	14218.7
11/15/2005	00:00:01	5	14166.6	14109	14049.1	14166.6
11/16/2005	00:00:01	4	14109	14159.9	14035.7	14159.9
11/17/2005	00:00:01	4	14159.9	14415.8	14159.9	14415.8
11/18/2005	00:00:01	4	14415.8	14609.8	14415.8	14663
11/19/2005	00:00:01	0	14609.8	14609.8	14609.8	14609.8
11/20/2005	00:00:01	0	14609.8	14609.8	14609.8	14609.8
11/21/2005	00:00:01	8	14609.8	14645.7	14609.8	14774.7
11/22/2005	00:00:01	4	14645.7	14691.6	14645.7	14754.2
11/23/2005	00:00:01	0	14691.6	14691.6	14691.6	14691.6
11/24/2005	00:00:01	10	14691.6	14779.4	14691.6	14816.7
11/25/2005	00:00:01	4	14779.4	14750.9	14676.4	14779.4
11/26/2005	00:00:01	0	14750.9	14750.9	14750.9	14750.9
11/27/2005	00:00:01	0	14750.9	14750.9	14750.9	14750.9
11/28/2005	00:00:01	5	14750.9	14922.3	14750.9	14922.3
11/29/2005	00:00:01	5	14922.3	14902.3	14840.1	14930.5
11/30/2005	00:00:01	5	14902.3	14955.1	14902.3	15019
12/01/2005	00:00:01	5	14955.1	15023.4	14914.8	15023.4
12/02/2005	00:00:01	5	15023.4	15273.3	15023.4	15323.8
12/03/2005	00:00:01	0	15273.3	15273.3	15273.3	15273.3
12/04/2005	00:00:01	0	15273.3	15273.3	15273.3	15273.3
12/05/2005	00:00:01	5	15273.3	15555.8	15273.3	15555.8
12/06/2005	00:00:01	6	15555.8	15539.4	15505.4	15555.8
12/07/2005	00:00:01	7	15539.4	15544.2	15501.9	15544.2
12/08/2005	00:00:01	6	15544.2	15246.8	15246.8	15544.2
12/09/2005	00:00:01	5	15246.8	15378.1	15127.8	15378.1
12/10/2005	00:00:01	0	15378.1	15378.1	15378.1	15378.1
12/11/2005	00:00:01	0	15378.1	15378.1	15378.1	15378.1
12/12/2005	00:00:01	5	15378.1	15692.8	15378.1	15733.3
12/13/2005	00:00:01	5	15692.8	15710.3	15692.8	15754.3
12/14/2005	00:00:01	6	15710.3	15492.2	15492.2	15857.3
12/15/2005	00:00:01	5	15492.2	15294.3	15294.3	15492.2
12/16/2005	00:00:01	5	15294.3	15165.5	15165.5	15325
12/17/2005	00:00:01	0	15165.5	15165.5	15165.5	15165.5
12/18/2005	00:00:01	0	15165.5	15165.5	15165.5	15165.5
12/19/2005	00:00:01	5	15165.5	15296	15165.5	15297.7
12/20/2005	00:00:01	6	15296	15587.4	15296	15587.4
12/21/2005	00:00:01	5	15587.4	15946.3	15587.4	15946.3
12/22/2005	00:00:01	9	15946.3	15842.2	15825.5	15976
12/23/2005	00:00:01	0	15842.2	15842.2	15842.2	15842.2
12/24/2005	00:00:01	0	15842.2	15842.2	15842.2	15842.2
12/25/2005	00:00:01	0	15842.2	15842.2	15842.2	15842.2
12/26/2005	00:00:01	5	15842.2	16079.3	15842.2	16116.5
12/27/2005	00:00:01	5	16079.3	16045.9	16009.1	16079.3
12/28/2005	00:00:01	5	16045.9	16025.6	15912.2	16045.9
01/01/2006	00:00:01	0	16111.4	16111.4	16111.4	16111.4
01/02/2006	00:00:01	0	16111.4	16111.4	16111.4	16111.4
01/06/2006	00:00:01	0	16410.4	16410.4	16410.4	16410.4
01/07/2006	00:00:01	0	16410.4	16410.4	16410.4	16410.4
01/08/2006	00:00:01	0	16410.4	16410.4	16410.4	16410.4
01/09/2006	00:00:01	0	16410.4	16410.4	16410.4	16410.4
01/10/2006	00:00:01	0	16410.4	16410.4	16410.4	16410.4
01/11/2006	00:00:01	0	16410.4	16410.4	16410.4	16410.4
01/12/2006	00:00:01	5	16410.4	16381.5	16363.6	16427
01/13/2006	00:00:01	4	16381.5	16447.9	16381.5	16460.8
01/14/2006	00:00:01	0	16447.9	16447.9	16447.9	16447.9
01/15/2006	00:00:01	0	16447.9	16447.9	16447.9	16447.9
01/16/2006	00:00:01	4	16447.9	16345	16289.1	16447.9
01/17/2006	00:00:01	5	16345	16120.5	16120.5	16345
01/18/2006	00:00:01	4	16120.5	15323.6	15323.6	16120.5
01/19/2006	00:00:01	4	15323.6	15667.6	15323.6	15713.5
01/20/2006	00:00:01	4	15667.6	15700.1	15667.6	15847.2
01/21/2006	00:00:01	0	15700.1	15700.1	15700.1	15700.1
01/22/2006	00:00:01	0	15700.1	15700.1	15700.1	15700.1
01/23/2006	00:00:01	4	15700.1	15459.5	15440.6	15700.1
01/24/2006	00:00:01	4	15459.5	15719	15459.5	15719
01/25/2006	00:00:01	4	15719	15742.2	15719	15826
01/26/2006	00:00:01	3	15742.2	15842.4	15742.2	15842.4
01/27/2006	00:00:01	4	15842.4	16272.8	15842.4	16272.8
01/28/2006	00:00:01	0	16272.8	16272.8	16272.8	16272.8
01/29/2006	00:00:01	0	16272.8	16272.8	16272.8	16272.8
01/30/2006	00:00:01	4	16272.8	16733.2	16272.8	16733.2
01/31/2006	00:00:01	4	16733.2	16662.2	16647.5	16733.2
02/01/2006	00:00:01	3	16662.2	16561.7	16561.7	16662.2
02/02/2006	00:00:01	5	16561.7	16669.5	16480.1	16669.5
02/03/2006	00:00:01	3	16669.5	16562.3	16562.3	16669.5
02/04/2006	00:00:01	0	16562.3	16562.3	16562.3	16562.3
02/05/2006	00:00:01	0	16562.3	16562.3	16562.3	16562.3
02/06/2006	00:00:01	4	16562.3	16672.5	16562.3	16672.5
02/07/2006	00:00:01	6	16672.5	16726.1	16672.5	16758.6
02/08/2006	00:00:01	4	16726.1	16365	16365	16726.1
02/09/2006	00:00:01	4	16365	16464.2	16365	16464.2
02/11/2006	00:00:01	0	16266	16266	16266	16266
02/12/2006	00:00:01	0	16266	16266	16266	16266
02/13/2006	00:00:01	4	16266	16046.2	16046.2	16266
02/14/2006	00:00:01	4	16046.2	15992.8	15794.8	16046.2
02/15/2006	00:00:01	4	15992.8	16115.4	15992.8	16296.8
02/16/2006	00:00:01	4	16115.4	16013.1	15956.6	16115.4
02/17/2006	00:00:01	5	16013.1	15834.3	15834.3	16078.5
02/18/2006	00:00:01	0	15834.3	15834.3	15834.3	15834.3
02/19/2006	00:00:01	0	15834.3	15834.3	15834.3	15834.3
02/20/2006	00:00:01	4	15834.3	15532.7	15532.7	15834.3
02/21/2006	00:00:01	4	15532.7	15607.9	15532.7	15719
02/22/2006	00:00:01	4	15607.9	15765.9	15607.9	15766.7
02/23/2006	00:00:01	3	15765.9	15937.5	15765.9	15948.6
02/24/2006	00:00:01	4	15937.5	16073.6	15937.5	16073.6
02/25/2006	00:00:01	0	16073.6	16073.6	16073.6	16073.6
02/26/2006	00:00:01	0	16073.6	16073.6	16073.6	16073.6
02/27/2006	00:00:01	4	16073.6	16197.9	16073.6	16197.9
02/28/2006	00:00:01	4	16197.9	16166.6	16048.3	16218.6
03/01/2006	00:00:01	4	16166.6	16033.8	15916.7	16166.6
03/02/2006	00:00:01	4	16033.8	15965	15965	16069.9
03/03/2006	00:00:01	4	15965	15766	15766	15965
03/04/2006	00:00:01	0	15766	15766	15766	15766
03/05/2006	00:00:01	0	15766	15766	15766	15766
03/06/2006	00:00:01	5	15766	15731.6	15668.6	15795.1
03/07/2006	00:00:01	4	15731.6	15759	15731.6	15864.6
03/08/2006	00:00:01	4	15759	15594.6	15594.6	15759
03/09/2006	00:00:01	4	15594.6	15873.9	15594.6	15975.4
03/10/2006	00:00:01	9	15873.9	16158.7	15873.9	16195.5
03/11/2006	00:00:01	0	16158.7	16158.7	16158.7	16158.7
03/12/2006	00:00:01	0	16158.7	16158.7	16158.7	16158.7
03/13/2006	00:00:01	4	16158.7	16319.9	16158.7	16383.5
03/14/2006	00:00:01	8	16319.9	16253.9	16253.9	16421.1
03/15/2006	00:00:01	6	16253.9	16340.5	16253.9	16377.4
03/16/2006	00:00:01	11	16340.5	16072.8	16072.8	16363.4
03/17/2006	00:00:01	8	16072.8	16273.2	16072.8	16361.5
03/18/2006	00:00:01	0	16273.2	16273.2	16273.2	16273.2
03/19/2006	00:00:01	0	16273.2	16273.2	16273.2	16273.2
03/20/2006	00:00:01	6	16273.2	16609.2	16273.2	16656.8
03/21/2006	00:00:01	0	16609.2	16609.2	16609.2	16609.2
03/22/2006	00:00:01	2	16609.2	16500.6	16500.6	16609.2
03/23/2006	00:00:01	5	16500.6	16532.9	16500.6	16619.3
03/24/2006	00:00:01	4	16532.9	16520.4	16495.8	16532.9
03/25/2006	00:00:01	0	16520.4	16520.4	16520.4	16520.4
03/26/2006	00:00:01	0	16520.4	16520.4	16520.4	16520.4
03/27/2006	00:00:01	4	16520.4	16688.8	16520.4	16689.2
03/28/2006	00:00:01	4	16688.8	16646.9	16504.3	16688.8
03/29/2006	00:00:01	4	16646.9	16884.5	16646.9	16884.5
03/30/2006	00:00:01	4	16884.5	17101.2	16884.5	17109.3
03/31/2006	00:00:01	4	17101.2	17029.4	16988.4	17101.2
04/01/2006	00:00:01	0	17029.4	17029.4	17029.4	17029.4
04/02/2006	00:00:01	0	17029.4	17029.4	17029.4	17029.4
04/03/2006	00:00:01	4	17029.4	17362.3	17029.4	17362.3
04/04/2006	00:00:01	6	17362.3	17410.3	17295.6	17428.1
04/05/2006	00:00:01	5	17410.3	17314.2	17314.2	17410.3
04/06/2006	00:00:01	4	17314.2	17383.6	17314.2	17401.5
04/07/2006	00:00:01	6	17383.6	17515.4	17383.6	17521.4
04/08/2006	00:00:01	0	17515.4	17515.4	17515.4	17515.4
04/09/2006	00:00:01	0	17515.4	17515.4	17515.4	17515.4
04/10/2006	00:00:01	4	17515.4	17400	17400	17515.4
04/11/2006	00:00:01	8	17400	17447.5	17325.2	17447.5
04/12/2006	00:00:01	5	17447.5	17225.2	17225.2	17447.5
04/13/2006	00:00:01	3	17225.2	17232.3	17073.5	17232.3
04/14/2006	00:00:01	4	17232.3	17235.7	17149.6	17300
04/15/2006	00:00:01	0	17235.7	17235.7	17235.7	17235.7
04/16/2006	00:00:01	0	17235.7	17235.7	17235.7	17235.7
04/17/2006	00:00:01	3	17235.7	17132.9	17132.9	17235.7
04/18/2006	00:00:01	5	17132.9	17194.4	16971.8	17194.4
04/19/2006	00:00:01	4	17194.4	17397.9	17194.4	17426.5
04/20/2006	00:00:01	4	17397.9	17322.4	17322.4	17397.9
04/21/2006	00:00:01	4	17322.4	17440.2	17322.4	17440.2
04/22/2006	00:00:01	0	17440.2	17440.2	17440.2	17440.2
04/23/2006	00:00:01	0	17440.2	17440.2	17440.2	17440.2
04/24/2006	00:00:01	4	17440.2	17011.2	17005.6	17440.2
04/25/2006	00:00:01	4	17011.2	16896.5	16896.5	17011.2
04/26/2006	00:00:01	0	16896.5	16896.5	16896.5	16896.5
04/27/2006	00:00:01	4	16896.5	17134.6	16896.5	17198.4
04/28/2006	00:00:01	4	17134.6	16871.5	16819	17134.6
04/29/2006	00:00:01	0	16871.5	16871.5	16871.5	16871.5
04/30/2006	00:00:01	0	16871.5	16871.5	16871.5	16871.5
05/01/2006	00:00:01	3	16871.5	16887	16871.5	16929.8
05/02/2006	00:00:01	4	16887	17192.5	16887	17192.5
05/03/2006	00:00:01	0	17192.5	17192.5	17192.5	17192.5
05/04/2006	00:00:01	0	17192.5	17192.5	17192.5	17192.5
05/05/2006	00:00:01	0	17192.5	17192.5	17192.5	17192.5
05/06/2006	00:00:01	0	17192.5	17192.5	17192.5	17192.5
05/07/2006	00:00:01	0	17192.5	17192.5	17192.5	17192.5
05/08/2006	00:00:01	4	17192.5	17305.1	17192.5	17337.2
05/09/2006	00:00:01	5	17305.1	17223.7	17223.7	17305.1
05/10/2006	00:00:01	3	17223.7	17057.6	17057.6	17223.7
05/11/2006	00:00:01	6	17057.6	16929.6	16898.8	17171.1
05/12/2006	00:00:01	3	16929.6	16550.5	16474.6	16929.6
05/13/2006	00:00:01	0	16550.5	16550.5	16550.5	16550.5
05/14/2006	00:00:01	0	16550.5	16550.5	16550.5	16550.5
05/15/2006	00:00:01	4	16550.5	16323.8	16323.8	16550.5
05/16/2006	00:00:01	5	16323.8	16386.1	16323.8	16505.8
05/17/2006	00:00:01	4	16386.1	16253.9	16168.9	16386.1
05/18/2006	00:00:01	5	16253.9	16084.8	15954	16253.9
05/19/2006	00:00:01	5	16084.8	16093.8	15941.7	16093.8
05/20/2006	00:00:01	0	16093.8	16093.8	16093.8	16093.8
05/21/2006	00:00:01	0	16093.8	16093.8	16093.8	16093.8
05/22/2006	00:00:01	6	16093.8	16118.3	16093.8	16261.9
05/23/2006	00:00:01	4	16118.3	15695.5	15639.3	16118.3
05/24/2006	00:00:01	4	15695.5	15567.6	15567.6	15696.7
05/25/2006	00:00:01	3	15567.6	15749.1	15567.6	15749.1
05/26/2006	00:00:01	4	15749.1	15890.6	15749.1	15922
05/27/2006	00:00:01	0	15890.6	15890.6	15890.6	15890.6
05/28/2006	00:00:01	0	15890.6	15890.6	15890.6	15890.6
05/29/2006	00:00:01	4	15890.6	16000.8	15890.6	16049.4
05/30/2006	00:00:01	4	16000.8	15846.9	15846.9	16000.8
05/31/2006	00:00:01	4	15846.9	15542.9	15542.9	15846.9
06/01/2006	00:00:01	4	15542.9	15572.5	15542.9	15650.2
06/02/2006	00:00:01	4	15572.5	15584.5	15425.7	15600.3
06/03/2006	00:00:01	0	15584.5	15584.5	15584.5	15584.5
06/04/2006	00:00:01	0	15584.5	15584.5	15584.5	15584.5
06/05/2006	00:00:01	6	15584.5	15659.9	15584.5	15728.5
06/06/2006	00:00:01	5	15659.9	15375.7	15375.7	15659.9
06/07/2006	00:00:01	4	15375.7	15171.2	15171.2	15375.7
06/08/2006	00:00:01	4	15171.2	14620.2	14620.2	15171.2
06/09/2006	00:00:01	4	14620.2	14526.2	14526.2	14689.3
06/10/2006	00:00:01	0	14526.2	14526.2	14526.2	14526.2
06/11/2006	00:00:01	0	14526.2	14526.2	14526.2	14526.2
06/12/2006	00:00:01	0	14526.2	14526.2	14526.2	14526.2
06/13/2006	00:00:01	5	14526.2	14458.7	14458.7	14650.6
06/14/2006	00:00:01	5	14458.7	14354.9	14259.6	14458.7
06/15/2006	00:00:01	5	14354.9	14438.7	14354.9	14531.5
06/16/2006	00:00:01	4	14438.7	14876.7	14438.7	14883.5
06/17/2006	00:00:01	0	14876.7	14876.7	14876.7	14876.7
06/18/2006	00:00:01	0	14876.7	14876.7	14876.7	14876.7
06/19/2006	00:00:01	4	14876.7	14916.9	14801.4	14916.9
06/20/2006	00:00:01	6	14916.9	14693.4	14693.4	14916.9
06/21/2006	00:00:01	3	14693.4	14558.1	14558.1	14738.6
06/22/2006	00:00:01	4	14558.1	15018.2	14558.1	15018.2
06/23/2006	00:00:01	4	15018.2	14924.3	14924.3	15018.2
06/24/2006	00:00:01	0	14924.3	14924.3	14924.3	14924.3
06/25/2006	00:00:01	0	14924.3	14924.3	14924.3	14924.3
06/26/2006	00:00:01	4	14924.3	15146.6	14924.3	15146.6
06/27/2006	00:00:01	5	15146.6	15129.9	15129.9	15177.9
06/28/2006	00:00:01	4	15129.9	14947.5	14856	15129.9
06/29/2006	00:00:01	5	14947.5	15115	14947.5	15126.1
06/30/2006	00:00:01	5	15115	15442.4	15115	15442.4
07/01/2006	00:00:01	0	15442.4	15442.4	15442.4	15442.4
07/02/2006	00:00:01	0	15442.4	15442.4	15442.4	15442.4
07/03/2006	00:00:01	4	15442.4	15580.6	15442.4	15580.6
07/04/2006	00:00:01	6	15580.6	15675.4	15580.6	15705.4
07/05/2006	00:00:01	7	15675.4	15516	15516	15675.4
07/06/2006	00:00:01	4	15516	15391.7	15296.4	15516
07/07/2006	00:00:01	4	15391.7	15336.3	15336.3	15433.9
07/08/2006	00:00:01	0	15336.3	15336.3	15336.3	15336.3
07/09/2006	00:00:01	0	15336.3	15336.3	15336.3	15336.3
07/10/2006	00:00:01	3	15336.3	15296.4	15137.6	15336.3
07/11/2006	00:00:01	4	15296.4	15377.3	15296.4	15455.2
07/12/2006	00:00:01	4	15377.3	15229.7	15229.7	15412.8
07/13/2006	00:00:01	4	15229.7	15201.4	15127.7	15360.2
07/14/2006	00:00:01	4	15201.4	14885.4	14881	15201.4
07/15/2006	00:00:01	0	14885.4	14885.4	14885.4	14885.4
07/16/2006	00:00:01	0	14885.4	14885.4	14885.4	14885.4
07/17/2006	00:00:01	0	14885.4	14885.4	14885.4	14885.4
07/18/2006	00:00:01	5	14885.4	14597.6	14579.3	14885.4
07/19/2006	00:00:01	4	14597.6	14483.5	14483.5	14625.6
07/20/2006	00:00:01	4	14483.5	14873.4	14483.5	14881.8
07/21/2006	00:00:01	5	14873.4	14819.2	14804.4	14873.4
07/22/2006	00:00:01	0	14819.2	14819.2	14819.2	14819.2
07/23/2006	00:00:01	0	14819.2	14819.2	14819.2	14819.2
07/24/2006	00:00:01	4	14819.2	14734.6	14593.5	14819.2
07/25/2006	00:00:01	4	14734.6	15033.5	14734.6	15078.4
07/26/2006	00:00:01	5	15033.5	14913.9	14913.9	15092.3
07/27/2006	00:00:01	4	14913.9	15178.9	14883.4	15178.9
07/28/2006	00:00:01	4	15178.9	15343.8	15178.9	15343.8
07/29/2006	00:00:01	0	15343.8	15343.8	15343.8	15343.8
07/30/2006	00:00:01	0	15343.8	15343.8	15343.8	15343.8
07/31/2006	00:00:01	5	15343.8	15471.2	15343.8	15508.8
08/01/2006	00:00:01	4	15471.2	15451.5	15387.5	15472
08/02/2006	00:00:01	4	15451.5	15443.2	15352.5	15451.5
08/03/2006	00:00:01	12	15443.2	15486.1	15441.9	15527.3
08/04/2006	00:00:01	4	15486.1	15497.1	15486.1	15507.5
08/05/2006	00:00:01	0	15497.1	15497.1	15497.1	15497.1
08/06/2006	00:00:01	0	15497.1	15497.1	15497.1	15497.1
08/07/2006	00:00:01	4	15497.1	15294.3	15294.3	15497.1
08/08/2006	00:00:01	5	15294.3	15342.8	15178.2	15393.2
08/09/2006	00:00:01	4	15342.8	15301.7	15287.3	15417
08/10/2006	00:00:01	7	15301.7	15626	15301.7	15656.6
08/11/2006	00:00:01	4	15626	15614	15607.4	15626
08/12/2006	00:00:01	0	15614	15614	15614	15614
08/13/2006	00:00:01	0	15614	15614	15614	15614
08/14/2006	00:00:01	4	15614	15790.8	15551	15790.8
08/15/2006	00:00:01	4	15790.8	15889.2	15790.8	15889.2
08/16/2006	00:00:01	4	15889.2	16038.5	15889.2	16038.5
08/17/2006	00:00:01	5	16038.5	16119.8	16038.5	16146.2
08/18/2006	00:00:01	5	16119.8	16162.3	16052.6	16162.3
08/19/2006	00:00:01	0	16162.3	16162.3	16162.3	16162.3
08/20/2006	00:00:01	0	16162.3	16162.3	16162.3	16162.3
08/21/2006	00:00:01	5	16162.3	15919.1	15919.1	16162.3
08/22/2006	00:00:01	6	15919.1	16140.9	15919.1	16140.9
08/23/2006	00:00:01	4	16140.9	16158.9	16133.1	16161.8
08/24/2006	00:00:01	4	16158.9	15960.1	15953.3	16158.9
08/25/2006	00:00:01	4	15960.1	16037.1	15959.6	16107.4
08/26/2006	00:00:01	0	16037.1	16037.1	16037.1	16037.1
08/27/2006	00:00:01	0	16037.1	16037.1	16037.1	16037.1
08/28/2006	00:00:01	4	16037.1	15781.4	15781.4	16037.1
08/29/2006	00:00:01	6	15781.4	15907.3	15781.4	15939.9
08/30/2006	00:00:01	4	15907.3	15792	15792	15944.5
08/31/2006	00:00:01	4	15792	16120.3	15792	16125.9
09/01/2006	00:00:01	5	16120.3	16111.8	16017.9	16120.3
09/02/2006	00:00:01	0	16111.8	16111.8	16111.8	16111.8
09/03/2006	00:00:01	0	16111.8	16111.8	16111.8	16111.8
09/04/2006	00:00:01	4	16111.8	16381	16111.8	16381
09/05/2006	00:00:01	4	16381	16362.9	16280.7	16381
09/06/2006	00:00:01	4	16362.9	16297	16297	16363
09/07/2006	00:00:01	5	16297	16022.2	16004.3	16297
09/08/2006	00:00:01	5	16022.2	16098.8	15908	16098.8
09/09/2006	00:00:01	0	16098.8	16098.8	16098.8	16098.8
09/10/2006	00:00:01	0	16098.8	16098.8	16098.8	16098.8
09/11/2006	00:00:01	5	16098.8	15955.6	15944	16098.8
09/12/2006	00:00:01	11	15955.6	15793.8	15732.2	15955.6
09/13/2006	00:00:01	7	15793.8	15781	15719.3	15889.6
09/14/2006	00:00:01	5	15781	15860.1	15781	15956.6
09/15/2006	00:00:01	4	15860.1	15841.2	15841.2	15895.5
09/16/2006	00:00:01	0	15841.2	15841.2	15841.2	15841.2
09/17/2006	00:00:01	0	15841.2	15841.2	15841.2	15841.2
09/18/2006	00:00:01	0	15841.2	15841.2	15841.2	15841.2
09/19/2006	00:00:01	8	15841.2	15961.2	15841.2	16015.7
09/20/2006	00:00:01	5	15961.2	15715.5	15683.5	15961.2
09/21/2006	00:00:01	4	15715.5	15778	15715.5	15820.1
09/22/2006	00:00:01	10	15778	15674.6	15608.1	15778
09/23/2006	00:00:01	0	15674.6	15674.6	15674.6	15674.6
09/24/2006	00:00:01	0	15674.6	15674.6	15674.6	15674.6
09/25/2006	00:00:01	6	15674.6	15639.7	15550.6	16032.7
09/26/2006	00:00:01	4	15639.7	15535.5	15535.5	15639.7
09/27/2006	00:00:01	7	15535.5	15797.2	15535.5	15822.4
09/28/2006	00:00:01	9	15797.2	15991.4	15693	15991.4
09/29/2006	00:00:01	26	15991.4	16061.2	15991.4	16155.6
09/30/2006	00:00:01	0	16061.2	16061.2	16061.2	16061.2
10/01/2006	00:00:01	0	16061.2	16061.2	16061.2	16061.2
10/02/2006	00:00:01	4	16061.2	16310.2	16061.2	16310.2
10/03/2006	00:00:01	3	16310.2	16176.4	16176.4	16310.2
10/04/2006	00:00:01	7	16176.4	16115.2	16115.2	16299
10/05/2006	00:00:01	8	16115.2	16694.5	16115.2	16853.3
10/06/2006	00:00:01	6	16694.5	16419.7	16414.6	16694.5
10/07/2006	00:00:01	0	16419.7	16419.7	16419.7	16419.7
10/08/2006	00:00:01	0	16419.7	16419.7	16419.7	16419.7
10/09/2006	00:00:01	3	16419.7	16436.1	16419.7	16436.1
10/10/2006	00:00:01	7	16436.1	16521.1	16285.6	16521.1
10/11/2006	00:00:01	0	16521.1	16521.1	16521.1	16521.1
10/12/2006	00:00:01	6	16521.1	16431.8	16386.4	16521.1
10/13/2006	00:00:01	5	16431.8	16581.8	16431.8	16581.8
10/14/2006	00:00:01	0	16581.8	16581.8	16581.8	16581.8
10/15/2006	00:00:01	0	16581.8	16581.8	16581.8	16581.8
10/16/2006	00:00:01	3	16581.8	16701.2	16581.8	16707.3
10/17/2006	00:00:01	6	16701.2	16574.4	16574.4	16765.4
10/18/2006	00:00:01	4	16574.4	16552.8	16474.9	16574.4
10/19/2006	00:00:01	0	16552.8	16552.8	16552.8	16552.8
10/20/2006	00:00:01	4	16552.8	16655.7	16552.8	16655.7
